|Country|Channel Name|Category|Main Video Category|username|followers|Main topic|More topics|Likes|Boost Index|Engagement Rate|Engagement Rate 60days|Views|Views Avg.|Avg. 1 Day|Avg. 3 Day|Avg. 7 Day|Avg. 14 Day|Avg. 30 day|Avg. 60 day|Comments Avg|Youtube Link
719|US|TheEllenShow||Entertainment|TheEllenShow|38300000|Entertainment|Entertainment,TV shows,Movies|167231088.84348023|81|0.0145730939619584|0.0123300931878722|22274035516|383303.09364548494||12162.8|13738.047619047618|41222.10526315789|61318.82191780822|460233.900990099|332.9654702407996|UCp0hYYBW6IMayGgR-WeoCvQ
716|US|Little Baby Bum - Nursery Rhymes & Kids Songs|Music|Education|Little Baby Bum - Nursery Rhymes & Kids Songs|39200000|Entertainment|Entertainment,Music,Movies|5749294.193817878|78|0.0221789286992992|0.0184218931971802|36748994170|792125.3333333333|25032.5|69746.75|268456.05|410841.6341463415|426330.2878787879|719102.0495867769|11.811194653299916|UCKAqou7V9FAWXpZd9xtOg3Q
74|US|xxxtentacion||Music|xxxtentacion|37400000|Hip hop music|Music,Hip hop music,Pop music,Electronic music|33550305.397590365|65|0.1648996322364008|0.0383111462964156|9632080442|6642087.75|||||480777.8888888889|1147972.6666666667|18591.939759036144|UCM9r1xn6s30OnlJWb-jc3Sw
749|US|Markiplier|Gaming & Apps|Gaming|Markiplier|33100000|Gaming|Gaming,Action game,Role-playing video game,Action-adventure game|859070583.9789822|80|0.1040018567695104|0.1099125986485041|18502660860|3858356.5||1285662.0|1735298.0|2510203.6666666665|2948056.823529412|3459967.95|12199.219026548672|UC7_YxT-KID8kRbqZo7MyscQ
651|US|David Guetta|Gaming & Apps|Music|David Guetta|24200000|Electronic music|Music,Hip hop music,Pop music,Electronic music|27690147.76|79|0.1216254323080355|0.0491785646103896|15826729467|2730757.0||||73859.0|150535.0|1144851.4285714286|1386.875|UC1l7wYrva1qCH-wgqcHaaRg
46|US|Billie Eilish|Gaming & Apps|Music|Billie Eilish|45900000|Music|Independent music,Music,Pop music|37371320.82142857|16|0.5631284655446878|0.0185098377684407|11810491835|18540721.25|0.0|0.0|0.0|0.0|0.0|0.0|37181.53571428572|UCiGm_E4ZwYSHV3bcW1pnSeQ
754|US|Ryan's World|Gaming & Apps|Entertainment|Ryan's World|32700000|Lifestyle|Lifestyle,Hobby|41421384.30455868|75|0.1819566823279557|0.0357239535962277|51413962658|6235625.803571428|100283.0|181348.0|279319.6666666667|724642.2857142857|949178.7857142856|1149179.9285714286|10.134820562560622|UChGJGhZ9SOOHvBB0Y4DOO_w
27|US|Pinkfong Baby Shark - Kids' Songs & Stories|Music|Education|Pinkfong Baby Shark - Kids' Songs & Stories|58700000|Music|Entertainment,Music,Movies|17219955.003514938|67|0.0347361655253584|0.0160457960718309|31514954950|1353212.7272727273|8062.0|91807.25|152501.88888888888|188689.0625|903627.5|934502.1898734176|5.00439367311072|UCcdwLMPsaU2ezNSJU1nFoBQ
28|US|Dude Perfect|Gaming & Apps|Sports|Dude Perfect|57800000|Lifestyle|Lifestyle|244293352.89626557|82|0.9034190270499216|0.4385109202142169|14560770809|62768767.25|||7017878.0|7017878.0|33821451.666666664|24476021.4|36144.07883817428|UCRijo3ddMTht_IHyNSNXpNQ
783|US|Dream||Action-adventure game|Dream|29500000|Action-adventure game|Gaming,Action game,Role-playing video game,Action-adventure game|108019743.4682081|74|0.795654740276281|0.0354302218085627|2617970693|34656080.75|0.0|0.0|0.0|0.0|0.0|0.0|54184.72254335261|UCTkXRDQl0luXxVQrRQvWS6w
782|US|rezendeevil|Gaming & Apps|Gaming|rezendeevil|29600000|Technology|Lifestyle,Technology|924433049.7268152|78|0.026044128778311|0.0169315300314576|12562836296|906547.1638888888|82099.5|100924.0|178473.875|257987.3333333333|381732.53125|419113.7741935484|1917.9412892403548|UCbTVTephX30ZhQF5zwFppBg
780|US|The Tonight Show Starring Jimmy Fallon|Gaming & Apps|Comedy|The Tonight Show Starring Jimmy Fallon|29700000|TV shows|Movies,TV shows,Entertainment|135086098.24552482|79|0.0178245119899839|0.0152665588877675|15881598339|398666.1178160919|46448.0|154070.0|232904.85714285716|354807.30666666664|375184.96273291926|435287.5874125874|843.7223352318958|UC8-Th83bH_thdKZDJCrn88g
779|US|DisneyMusicVEVO|Music|Music|DisneyMusicVEVO|29700000|Movies|Entertainment,Music,Pop music,Movies|90824434.52309236|74|0.155359310574591|0.0124699107815372|24190969252|1395586.8666666667|||1766589.0|152790.0|155265.5|316188.7297297297|2119.233935742972|UCgwv23FVv3lqh567yagXfNg
29|US|Movieclips|Gaming & Apps|Film & Animation|Movieclips|57300000|Movies|Entertainment,Movies|39953044.14992679|72|0.0026005667886373|0.002025743307597|58434633172|81556.0713562753|2206.2|2206.2|8792.666666666666|35615.544117647056|86779.78205128205|114986.92063492064|65.46459463421786|UC3gNmTGu-TTbFPpfSs5kNkg
788|US|Maluma||Music|Maluma|28600000|Hip hop music|Music,Hip hop music,Music of Latin America,Pop music|3656173.333333333|57|0.8219122286972286|0.0065971509971509|19474056278|10280274.5|0.0|0.0|0.0|0.0|0.0|0.0|5869.851851851852|UClZuKq2m0Qu-HkopkSBLpEw
31|US|Marshmello|Music|Music|Marshmello|55500000|Electronic music|Music,Hip hop music,Pop music,Electronic music|51156331.514925376|73|0.1114473013984133|0.0054349074223477|13279526225|2716910.5||||85746.0|162863.5|167606.5|5497.365671641791|UCEdvpU2pFRCVqU6yIPyTpMQ
768|US|Luis Fonsi||Entertainment|Luis Fonsi|30800000|Music of Latin America|Music,Pop music,Music of Latin America|790615.8507462686|81|0.0115713457065322|0.0009435665220973|14382216393|243522.25||8822.5|12586.6|12586.6|15931.875|21974.625|387.089552238806|UCxoq-PAQeAdk_zyg8YS0JqA
762|US|JustinBieberVEVO|Music|Music|JustinBieberVEVO|31800000|Pop music|Music,Hip hop music,Pop music|127777643.17647058|42|1.079713776174621|0.0378486133925268|25156934979|14094849.25|||||553413.0|553413.0|26867.329411764706|UCHkj014U2CQ2Nv0UZeYpE_A
42|US|LooLoo Kids - Nursery Rhymes and Children's Songs|Music|Music|LooLoo Kids - Nursery Rhymes and Children's Songs|49400000|Entertainment|Music,Movies,Entertainment|25323367.15286624|66|0.2328456655820742|0.0197116458908171|28700714072|18526700.5||62846.0|206363.5|176466.625|371785.1363636364|927003.6|29.627388535031848|UC4NALVCmcmL5ntpV0thoH6w
759|US|SSSniperWolf|Gaming & Apps|Gaming|SSSniperWolf|32100000|Technology|Lifestyle,Technology|457491408.882764|72|0.1655310139606431|0.1427468429870511|19920579023|7140997.944444445||1979735.5|2885226.333333333|3409633.6923076925|3898121.357142857|4420192.827586207|12620.267857142857|UCpB959t8iPrxQWj7G6n0ctQ
758|US|Mikecrack|Gaming & Apps|Gaming|Mikecrack|32200000|Action-adventure game|Entertainment,Gaming,Action game,Role-playing video game,Music,Action-adventure game|519363095.7786408|59|0.2627635569559187|0.1327742619550141|13382965827|10452367.625|473548.0|1763420.6666666667|2888305.1666666665|3914228.3333333335|3513790.590909091|3950218.0|19245.687378640778|UCqJ5zFEED1hWs0KNQCQuYdQ
45|US|JuegaGerman|Gaming & Apps|Gaming|JuegaGerman|45900000|Gaming|Gaming,Action game,Action-adventure game,Entertainment|641782272.754717|82|0.0953030218191668|0.0653533534168384|13594315965|5479511.75|||3191661.6666666665|2530465.1428571427|2008041.5714285716|2644449.714285714|25812.18867924528|UCYiGq8XF7YQD00x7wAd62Zg
755|US|Maria Clara & JP|Gaming & Apps|People & Blogs|Maria Clara & JP|32700000|Hobby|Lifestyle,Hobby|123083709.24814814|54|0.7376805101404127|0.1355147777429275|19887856663|32027381.166666668||495461.0|2164277.5|2467280.0|3015966.5|4232483.769230769|6.637037037037037|UCKe6w0exI94U-RzqAyoY1VA
773|US|Trap Nation|Music|Music|Trap Nation|30400000|Hip hop music|Music,Hip hop music,Pop music,Electronic music|29263861.95752896|79|0.0151920130601547|0.0034945191045193|13296705190|491095.75|30542.0|39133.5|59634.0|73471.25|81224.88235294117|93841.18181818182|433.1217391304348|UCa10nxShhzNrCE1o2ZOPztg
650|US|ZHC|Gaming & Apps|Howto & Style|ZHC|24200000|Technology|Lifestyle,Technology,Hobby|149644392.2091503|4|0.7697138551370626|0.2203727326743369|2186015533|26918269.5||||||4778361.0|49103.751633986925|UClQubH2NeMmGLTLgNdLBwXg
573|US|Trap Nation|Music|Music|Trap Nation|30400000|Hip hop music|Music,Hip hop music,Pop music,Electronic music|29263861.95752896|79|0.0151920130601547|0.0034945191045193|13296705190|491095.75|30542.0|39133.5|59634.0|73471.25|81224.88235294117|93841.18181818182|433.1217391304348|UCa10nxShhzNrCE1o2ZOPztg
648|US|Super JoJo - Nursery Rhymes & Kids Songs||Education|Super JoJo - Nursery Rhymes & Kids Songs|24400000|Movies|Music,Movies,Entertainment|2809022.950236967|60|0.4329242208048312|0.0267917342892577|994418044|10957848.0|225979.0|175767.0|392456.8571428572|510356.0714285714|609104.0370370371|609104.0370370371|26.613744075829384|UCHN9P-CQVBQ1ba8o1NQJVCA
417|US|LooLoo Kids - Nursery Rhymes and Children's Songs|Music|Music|LooLoo Kids - Nursery Rhymes and Children's Songs|49400000|Entertainment|Music,Movies,Entertainment|25323367.15286624|66|0.2328456655820742|0.0197116458908171|28700714072|18526700.5||62846.0|206363.5|176466.625|371785.1363636364|927003.6|29.627388535031848|UC4NALVCmcmL5ntpV0thoH6w
227|US|Kimberly Loaiza|Gaming & Apps|People & Blogs|Kimberly Loaiza|36900000|Lifestyle|Lifestyle,Technology|240742149.41860464|69|0.5432478694253122|0.2826760256612255|4188413314|25171683.25|||6833904.0|7232641.0|6437136.0|9154056.166666666|96580.6046511628|UCQZfFRohQ7UX-0CdXl-6pwQ
230|US|Daddy Yankee|Music|Music|Daddy Yankee|36600000|Pop music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|188506752.48484847|72|1.733848590613611|0.0156997770050229|20194962867|34904111.25|||||70521.0|98956.0|17001.939393939392|UC9TO_oo4c_LrOiKNaY6aysA
231|US|Toys and Colors||Entertainment|Toys and Colors|36300000|Lifestyle|Hobby,Lifestyle,Entertainment|50988592.12030075|79|0.6518068848153442|0.0942885562183696|40261342099|27828993.05||397653.0|337525.6666666667|1325536.7142857143|2690516.066666667|3359176.966666667|0.0|UCgFXm4TI8htWmCyJ6cVPG_A
406|US|Marshmello|Music|Music|Marshmello|55500000|Electronic music|Music,Hip hop music,Pop music,Electronic music|51156331.514925376|73|0.1114473013984133|0.0054349074223477|13279526225|2716910.5||||85746.0|162863.5|167606.5|5497.365671641791|UCEdvpU2pFRCVqU6yIPyTpMQ
233|US|ABCkidTV - Nursery Rhymes|Gaming & Apps|Education|ABCkidTV - Nursery Rhymes|138000000|Movies|Entertainment,Music,Movies|220990134.604534|63|0.6417156982623298|0.1160036838833879|133025325473|70271260.25|1837916.0|1837916.0|4891832.0|7052576.5|12654329.666666666|15722844.705882354|146.70025188916875|UCbCmjCuTUZos6Inko4u57UQ
404|US|Movieclips|Gaming & Apps|Film & Animation|Movieclips|57300000|Movies|Entertainment,Movies|39953044.14992679|72|0.0026005667886373|0.002025743307597|58434633172|81556.0713562753|2206.2|2206.2|8792.666666666666|35615.544117647056|86779.78205128205|114986.92063492064|65.46459463421786|UC3gNmTGu-TTbFPpfSs5kNkg
403|US|Dude Perfect|Gaming & Apps|Sports|Dude Perfect|57800000|Lifestyle|Lifestyle|244293352.89626557|82|0.9034190270499216|0.4385109202142169|14560770809|62768767.25|||7017878.0|7017878.0|33821451.666666664|24476021.4|36144.07883817428|UCRijo3ddMTht_IHyNSNXpNQ
402|US|Pinkfong Baby Shark - Kids' Songs & Stories|Music|Education|Pinkfong Baby Shark - Kids' Songs & Stories|58700000|Music|Entertainment,Music,Movies|17219955.003514938|67|0.0347361655253584|0.0160457960718309|31514954950|1353212.7272727273|8062.0|91807.25|152501.88888888888|188689.0625|903627.5|934502.1898734176|5.00439367311072|UCcdwLMPsaU2ezNSJU1nFoBQ
235|US|PewDiePie|Gaming & Apps|Gaming|PewDiePie|111000000|Lifestyle|Gaming,Action game,Lifestyle,Action-adventure game|2191405541.9968915|88|0.0634261274518041|0.0448460750046678|28424113942|7718344.847222222|||3497395.0|3094440.4|3620273.5|4454119.625|35839.78134715026|UC-lHJZR3Gqxm24_Vd_AJ5Yw
236|US|MrBeast|Gaming & Apps|Entertainment|MrBeast|98100000|Lifestyle|Entertainment,Lifestyle,Technology|1731833460.8526316|60|0.7292095495953983|0.5702702245292129|16242634269|98762497.25|||29941021.0|29941021.0|29941021.0|53434733.0|113432.37368421051|UCX6OQ3DkcsbYNE6H8uQQuVA
237|US|Like Nastya||People & Blogs|Like Nastya|97300000|Hobby|Lifestyle,Hobby|280877652.3913044|79|1.0267606736835264|0.2313880596385324|80111555805|138163704.5||3946868.0|5829929.0|9480138.25|13756907.666666666|22108751.05263158|0.2924901185770751|UCJplp5SjeGSdVdwsfb9Q7lQ
238|US|✿ Kids Diana Show|Gaming & Apps|Entertainment|✿ Kids Diana Show|97200000|Lifestyle|Lifestyle,Hobby|235190437.5142315|67|0.690341775052514|0.2438531204508441|77340155581|86417353.25|||7539489.5|9148087.75|14347388.625|23467097.444444444|0.0|UCk8GzjMOrta8yxDcKfylJYw
392|US|5-Minute Crafts|Gaming & Apps|Howto & Style|5-Minute Crafts|77000000|Lifestyle|Lifestyle,Hobby|158230212.5052886|73|0.0300607710533648|0.0051561705182931|22655274758|2045771.3664874556|60823.0|84666.0|112501.09523809524|170384.58536585365|216460.31764705884|367451.0120481928|726.3124811121185|UC295-Dw_tDNtZXFeAPAW6Aw
391|US|Vlad and Niki||Entertainment|Vlad and Niki|83500000|Hobby|Lifestyle,Hobby|146245435.4059406|82|0.9763812137605976|0.1210662691172111|65143080313|108949716.5||4354700.0|3010898.0|3141540.75|6909962.375|9793168.6|0.0|UCvlE5gTbOvjiolFlEm-c_Ow
241|US|Vlad and Niki||Entertainment|Vlad and Niki|83500000|Hobby|Lifestyle,Hobby|146245435.4059406|82|0.9763812137605976|0.1210662691172111|65143080313|108949716.5||4354700.0|3010898.0|3141540.75|6909962.375|9793168.6|0.0|UCvlE5gTbOvjiolFlEm-c_Ow
388|US|✿ Kids Diana Show|Gaming & Apps|Entertainment|✿ Kids Diana Show|97200000|Lifestyle|Lifestyle,Hobby|235190437.5142315|67|0.690341775052514|0.2438531204508441|77340155581|86417353.25|||7539489.5|9148087.75|14347388.625|23467097.444444444|0.0|UCk8GzjMOrta8yxDcKfylJYw
224|US|xxxtentacion||Music|xxxtentacion|37400000|Hip hop music|Music,Hip hop music,Pop music,Electronic music|33550305.397590365|65|0.1648996322364008|0.0383111462964156|9632080442|6642087.75|||||480777.8888888889|1147972.6666666667|18591.939759036144|UCM9r1xn6s30OnlJWb-jc3Sw
387|US|Like Nastya||People & Blogs|Like Nastya|97300000|Hobby|Lifestyle,Hobby|280877652.3913044|79|1.0267606736835264|0.2313880596385324|80111555805|138163704.5||3946868.0|5829929.0|9480138.25|13756907.666666666|22108751.05263158|0.2924901185770751|UCJplp5SjeGSdVdwsfb9Q7lQ
420|US|JuegaGerman|Gaming & Apps|Gaming|JuegaGerman|45900000|Gaming|Gaming,Action game,Action-adventure game,Entertainment|641782272.754717|82|0.0953030218191668|0.0653533534168384|13594315965|5479511.75|||3191661.6666666665|2530465.1428571427|2008041.5714285716|2644449.714285714|25812.18867924528|UCYiGq8XF7YQD00x7wAd62Zg
855|US|James Charles|Gaming & Apps|Entertainment|James Charles|24000000|Lifestyle|Lifestyle|182740860.0|61|0.4062314498069498|0.0554937314457314|3664440993|12810318.5|||687561.0|621661.6666666666|619513.4|835437.6666666666|38414.74517374517|UCucot-Zp428OwkyRm2I7v2Q
463|US|✿ Kids Diana Show|Gaming & Apps|Entertainment|✿ Kids Diana Show|97200000|Lifestyle|Lifestyle,Hobby|235190437.5142315|67|0.690341775052514|0.2438531204508441|77340155581|86417353.25|||7539489.5|9148087.75|14347388.625|23467097.444444444|0.0|UCk8GzjMOrta8yxDcKfylJYw
462|US|Like Nastya||People & Blogs|Like Nastya|97300000|Hobby|Lifestyle,Hobby|280877652.3913044|79|1.0267606736835264|0.2313880596385324|80111555805|138163704.5||3946868.0|5829929.0|9480138.25|13756907.666666666|22108751.05263158|0.2924901185770751|UCJplp5SjeGSdVdwsfb9Q7lQ
461|US|MrBeast|Gaming & Apps|Entertainment|MrBeast|98100000|Lifestyle|Entertainment,Lifestyle,Technology|1731833460.8526316|60|0.7292095495953983|0.5702702245292129|16242634269|98762497.25|||29941021.0|29941021.0|29941021.0|53434733.0|113432.37368421051|UCX6OQ3DkcsbYNE6H8uQQuVA
460|US|PewDiePie|Gaming & Apps|Gaming|PewDiePie|111000000|Lifestyle|Gaming,Action game,Lifestyle,Action-adventure game|2191405541.9968915|88|0.0634261274518041|0.0448460750046678|28424113942|7718344.847222222|||3497395.0|3094440.4|3620273.5|4454119.625|35839.78134715026|UC-lHJZR3Gqxm24_Vd_AJ5Yw
458|US|ABCkidTV - Nursery Rhymes|Gaming & Apps|Education|ABCkidTV - Nursery Rhymes|138000000|Movies|Entertainment,Music,Movies|220990134.604534|63|0.6417156982623298|0.1160036838833879|133025325473|70271260.25|1837916.0|1837916.0|4891832.0|7052576.5|12654329.666666666|15722844.705882354|146.70025188916875|UCbCmjCuTUZos6Inko4u57UQ
456|US|Toys and Colors||Entertainment|Toys and Colors|36300000|Lifestyle|Hobby,Lifestyle,Entertainment|50988592.12030075|79|0.6518068848153442|0.0942885562183696|40261342099|27828993.05||397653.0|337525.6666666667|1325536.7142857143|2690516.066666667|3359176.966666667|0.0|UCgFXm4TI8htWmCyJ6cVPG_A
455|US|Daddy Yankee|Music|Music|Daddy Yankee|36600000|Pop music|Music,Hip hop music,Electronic music,Music of Latin America,Pop music|188506752.48484847|72|1.733848590613611|0.0156997770050229|20194962867|34904111.25|||||70521.0|98956.0|17001.939393939392|UC9TO_oo4c_LrOiKNaY6aysA
452|US|Kimberly Loaiza|Gaming & Apps|People & Blogs|Kimberly Loaiza|36900000|Lifestyle|Lifestyle,Technology|240742149.41860464|69|0.5432478694253122|0.2826760256612255|4188413314|25171683.25|||6833904.0|7232641.0|6437136.0|9154056.166666666|96580.6046511628|UCQZfFRohQ7UX-0CdXl-6pwQ
209|US|Like Nastya Show||Entertainment|Like Nastya Show|41300000|Lifestyle|Music,Lifestyle,Hobby|39269151.59533074|80|0.3795535108958838|0.0080667858320535|18673777146|15267910.666666666||17459.0|233881.0|144042.0|164313.6923076923|266031.5|0.0|UCS94J1s6-qc8v7btCdS2pNg
449|US|xxxtentacion||Music|xxxtentacion|37400000|Hip hop music|Music,Hip hop music,Pop music,Electronic music|33550305.397590365|65|0.1648996322364008|0.0383111462964156|9632080442|6642087.75|||||480777.8888888889|1147972.6666666667|18591.939759036144|UCM9r1xn6s30OnlJWb-jc3Sw
216|US|Little Baby Bum - Nursery Rhymes & Kids Songs|Music|Education|Little Baby Bum - Nursery Rhymes & Kids Songs|39200000|Entertainment|Entertainment,Music,Movies|5749294.193817878|78|0.0221789286992992|0.0184218931971802|36748994170|792125.3333333333|25032.5|69746.75|268456.05|410841.6341463415|426330.2878787879|719102.0495867769|11.811194653299916|UCKAqou7V9FAWXpZd9xtOg3Q
444|US|TheEllenShow||Entertainment|TheEllenShow|38300000|Entertainment|Entertainment,TV shows,Movies|167231088.84348023|81|0.0145730939619584|0.0123300931878722|22274035516|383303.09364548494||12162.8|13738.047619047618|41222.10526315789|61318.82191780822|460233.900990099|332.9654702407996|UCp0hYYBW6IMayGgR-WeoCvQ
441|US|Little Baby Bum - Nursery Rhymes & Kids Songs|Music|Education|Little Baby Bum - Nursery Rhymes & Kids Songs|39200000|Entertainment|Entertainment,Music,Movies|5749294.193817878|78|0.0221789286992992|0.0184218931971802|36748994170|792125.3333333333|25032.5|69746.75|268456.05|410841.6341463415|426330.2878787879|719102.0495867769|11.811194653299916|UCKAqou7V9FAWXpZd9xtOg3Q
434|US|Like Nastya Show||Entertainment|Like Nastya Show|41300000|Lifestyle|Music,Lifestyle,Hobby|39269151.59533074|80|0.3795535108958838|0.0080667858320535|18673777146|15267910.666666666||17459.0|233881.0|144042.0|164313.6923076923|266031.5|0.0|UCS94J1s6-qc8v7btCdS2pNg
430|US|Katy Perry|Gaming & Apps|Music|Katy Perry|43000000|Music|Music,Pop music|5322828.25862069|57|0.0328029647153167|0.0036615314755412|23815643998|1049132.0||||||109411.25|2540.344827586207|UCYvmuw-JtVrTZQ-7Y4kd63Q
219|US|TheEllenShow||Entertainment|TheEllenShow|38300000|Entertainment|Entertainment,TV shows,Movies|167231088.84348023|81|0.0145730939619584|0.0123300931878722|22274035516|383303.09364548494||12162.8|13738.047619047618|41222.10526315789|61318.82191780822|460233.900990099|332.9654702407996|UCp0hYYBW6IMayGgR-WeoCvQ
427|US|BRIGHT SIDE|Science & Tech|Howto & Style|BRIGHT SIDE|43700000|Lifestyle|Entertainment,Lifestyle,Movies|36932146.776236586|68|0.0114371937629994|0.0022514362128582|9969944772|395681.02124505927|31853.0|50485.57142857143|50726.31578947369|53092.58536585366|64779.45555555556|89134.58192090396|950.0900287882752|UC4rlAVgAK0SGk-yTfe48Qpw
421|US|Billie Eilish|Gaming & Apps|Music|Billie Eilish|45900000|Music|Independent music,Music,Pop music|37371320.82142857|16|0.5631284655446878|0.0185098377684407|11810491835|18540721.25|0.0|0.0|0.0|0.0|0.0|0.0|37181.53571428572|UCiGm_E4ZwYSHV3bcW1pnSeQ
386|US|MrBeast|Gaming & Apps|Entertainment|MrBeast|98100000|Lifestyle|Entertainment,Lifestyle,Technology|1731833460.8526316|60|0.7292095495953983|0.5702702245292129|16242634269|98762497.25|||29941021.0|29941021.0|29941021.0|53434733.0|113432.37368421051|UCX6OQ3DkcsbYNE6H8uQQuVA
